state_id,county_id,voting_district,GEOID20,n_vote_dem_2020,n_vote_rep_2020,x,y
NC,Mecklenburg County,000136,37119000136,891.2,1050.9,1376619.4694711312,1448410.1942662923
NC,Mecklenburg County,000137,37119000137,2205.5,2517.8,1370604.9876047696,1441907.0260393652
NC,Mecklenburg County,000138,37119000138,1916.2,470.9,1355483.5965608235,1451412.155796318
NC,Mecklenburg County,000140,37119000140,2285.2,2153.1,1364430.0469735328,1441508.5550183407
NC,Mecklenburg County,000141,37119000141,1963.1,546.6,1370738.7962592936,1472359.2183489052
NC,Mecklenburg County,000142,37119000142,2265.4,2615.7,1351672.4787986036,1481988.7488578209
NC,Mecklenburg County,000143,37119000143,2077.6,2351.8,1355726.84914933,1482148.8966006124
NC,Mecklenburg County,000144,37119000144,1479.7,1344.8,1366296.7862000116,1442368.2415785284
NC,Mecklenburg County,000145,37119000145,5050.8,2612.1,1366688.1799091366,1479235.8205059636
NC,Mecklenburg County,000146,37119000146,2562.6,381.5,1365683.8844629645,1471391.1811993988
NC,Mecklenburg County,000147,37119000147,2023.1,464.1,1357598.6709551322,1451994.4191903402
NC,Mecklenburg County,000148,37119000148,4704.5,3404.0,1365889.2177227368,1438801.4163673797
NC,Mecklenburg County,000149,37119000149,3382.4,648.4,1372128.6902816193,1469442.0171057726
NC,Mecklenburg County,000150,37119000150,1798.6,818.9,1351602.5587356405,1469658.4809642448
NC,Mecklenburg County,000151,37119000151,2798.7,786.2,1363286.0494363112,1476798.404915697
NC,Mecklenburg County,000200,37119000200,917.2,791.2,1349911.3329428774,1457016.7503405733
NC,Mecklenburg County,000201,37119000201,3636.6,1549.0,1379475.0747854563,1464518.791395808
NC,Mecklenburg County,000202,37119000202,3260.2,3324.1,1359412.7737868337,1486781.500259861
NC,Mecklenburg County,000203,37119000203,3623.9,910.4,1376008.1906818585,1465098.7985755391
NC,Mecklenburg County,000205,37119000205,2005.7,913.7,1374451.1328025965,1468030.8894399663
NC,Mecklenburg County,000206,37119000206,3081.4,1634.5,1357386.2988722643,1490996.6117370394
NC,Mecklenburg County,000207,37119000207,1900.6,2273.8,1360109.0503626189,1483046.4922231662
NC,Mecklenburg County,000208,37119000208,1501.4,2349.4,1352363.6613315467,1490051.1762766226
NC,Mecklenburg County,000209,37119000209,1796.0,1839.8,1352936.851491806,1475991.8172455013
NC,Mecklenburg County,000210,37119000210,3852.2,476.9,1358443.4300999849,1470228.9569012744
NC,Mecklenburg County,000211,37119000211,5630.1,1503.8,1358432.167040032,1474033.956436044
NC,Mecklenburg County,000212,37119000212,6319.1,1324.2,1369307.183167656,1474949.7278446737
NC,Mecklenburg County,000213,37119000213,2943.3,400.7,1361705.459686653,1468701.7602541803
NC,Mecklenburg County,000214,37119000214,2057.5,665.6,1364858.1376567117,1474715.103778457
NC,Mecklenburg County,000215,37119000215,1372.8,1336.5,1375709.9055652372,1449633.2787089034
NC,Mecklenburg County,000216,37119000216,1965.3,1682.8,1376003.3284172548,1453853.9351686686
NC,Mecklenburg County,000217,37119000217,1135.0,923.1,1374389.5596241767,1451695.4099266878
NC,Mecklenburg County,000218,37119000218,850.3,1237.8,1378830.7705113115,1451832.257692102
NC,Mecklenburg County,000219,37119000219,817.2,1145.6,1379795.9327551627,1460962.599577633
NC,Mecklenburg County,000220,37119000220,1044.3,1496.2,1377635.3803574957,1455830.5741771946
NC,Mecklenburg County,000221,37119000221,1279.3,2291.3,1381003.4387704683,1455982.901282753
NC,Mecklenburg County,000222,37119000222,4027.4,1053.8,1355704.1746487073,1468823.752400081
NC,Mecklenburg County,000224,37119000224,1300.5,814.4,1348410.8254326873,1463677.98753954
NC,Mecklenburg County,000225,37119000225,938.1,808.4,1359364.2037743984,1445662.6485253905
NC,Mecklenburg County,000226,37119000226,1571.2,1289.6,1365816.975884052,1444298.682636443
NC,Mecklenburg County,000227,37119000227,2647.7,2431.6,1373748.6496825775,1444421.557463603
NC,Mecklenburg County,000228,37119000228,2175.5,788.1,1355389.1166515518,1449368.8756119995
NC,Mecklenburg County,000229,37119000229,4464.8,3071.4,1349185.9241804997,1442251.9384456584
NC,Mecklenburg County,000230,37119000230,4580.6,1731.7,1352165.976378562,1452271.4256036696
NC,Mecklenburg County,000231,37119000231,2091.5,1320.9,1361786.3532477082,1441874.668125352
NC,Mecklenburg County,000232,37119000232,1963.7,1962.5,1368574.866464587,1442469.66856318
NC,Mecklenburg County,000233,37119000233,1554.6,1841.4,1373151.0285173836,1449398.4955488231
NC,Mecklenburg County,000234,37119000234,1378.2,1124.3,1377309.4691466973,1459604.6141701185
NC,Mecklenburg County,000235,37119000235,1504.7,1091.7,1376268.9938419464,1457746.4219595513
NC,Mecklenburg County,000236,37119000236,1440.5,2396.2,1384111.227177031,1461667.9651737984
NC,Mecklenburg County,000237,37119000237,2385.4,579.2,1373072.402780362,1474172.9407636193
NC,Mecklenburg County,000239,37119000239,1936.0,655.6,1366410.1618660514,1476907.7876349718
NC,Mecklenburg County,000240,37119000240,2141.7,2671.7,1353665.2154560867,1485927.2565713325
NC,Mecklenburg County,000241,37119000241,3004.1,2678.5,1362044.7182700704,1480346.5802011664
NC,Mecklenburg County,000242,37119000242,795.7,1647.5,1350388.0092574572,1486697.0058330714
NC,Mecklenburg County,000243,37119000243,4721.2,2382.3,1348886.9393533573,1447236.565557327
NC,Mecklenburg County,0078.1,371190078.1,1178.9,373.0,1357086.3372792746,1454655.1114616469
NC,Mecklenburg County,0107.1,371190107.1,2270.0,438.8,1364440.2498359391,1471815.9278822714
NC,Mecklenburg County,0139.1,371190139.1,1422.0,1378.8,1368042.8784461627,1440322.6286145304
NC,Mecklenburg County,0204.1,371190204.1,3305.2,601.3,1374058.7183113827,1471445.4805382646
NC,Mecklenburg County,0223.1,371190223.1,3559.1,1807.5,1349208.121826368,1470409.3888480384
NC,Mecklenburg County,0238.1,371190238.1,1649.1,704.3,1362879.41045522,1474501.8250003604
NC,Mitchell County,000001,37121000001,225.9,728.9,1231800.5692091426,1529905.0405399436
NC,Mitchell County,000002,37121000002,25.0,208.4,1220172.0203949856,1535334.126401232
NC,Mitchell County,000003,37121000003,75.8,348.2,1238039.1024219322,1532033.8835123188
NC,Mitchell County,000004,37121000004,1031.7,3190.8,1241157.4997826652,1518567.1950506314
NC,Mitchell County,000005,37121000005,87.3,457.5,1226870.595697206,1539651.6533564208
NC,Mitchell County,000006,37121000006,73.1,333.3,1233506.2253364176,1536791.5458968463
NC,Mitchell County,000007,37121000007,21.0,137.5,1214754.847797162,1536225.8047998215
NC,Mitchell County,000008,37121000008,37.0,189.1,1224729.0673983432,1530563.8623565636
NC,Mitchell County,000009,37121000009,306.7,712.0,1235145.073122612,1524727.496751074
NC,Montgomery County,0000T1,371230000T1,587.6,834.8,1441060.7142675528,1489777.9667369786
NC,Montgomery County,0000T2,371230000T2,373.1,632.2,1445581.907279964,1491488.9192251214
NC,Montgomery County,000BIS,37123000BIS,550.3,476.6,1454014.0770441478,1490974.0354381832
NC,Montgomery County,000CAN,37123000CAN,473.9,512.0,1454443.5019299127,1485071.5492327805
NC,Montgomery County,000CHE,37123000CHE,143.9,373.1,1451061.7806171589,1475611.2610723937
NC,Montgomery County,000ELD,37123000ELD,243.5,854.1,1426488.220500884,1498040.2535694852
NC,Montgomery County,000LIT,37123000LIT,71.4,324.7,1446476.4387312753,1501754.4465449986
NC,Montgomery County,000MTG,37123000MTG,856.9,416.1,1438743.2414780546,1470123.530856113
NC,Montgomery County,000OPH,37123000OPH,32.9,213.6,1436794.8487810388,1500768.411814387
NC,Montgomery County,000PEE,37123000PEE,210.3,648.4,1432461.231487153,1477206.9543826077
NC,Montgomery County,000ROC,37123000ROC,348.7,181.9,1463102.259470231,1476309.0203626899
NC,Montgomery County,000STA,37123000STA,281.0,838.2,1452895.3148655004,1498878.6036788023
NC,Montgomery County,000UWH,37123000UWH,229.0,794.7,1433895.2855209066,1487961.8047281154
NC,Montgomery County,000WAD,37123000WAD,205.9,141.5,1440814.7737217625,1479659.6711335634
NC,Moore County,000BEN,37125000BEN,483.1,1042.0,1467125.1032793755,1491382.0368548038
NC,Moore County,000CAM,37125000CAM,517.9,1363.5,1499467.4540470468,1495854.3072682137
NC,Moore County,000CAR,37125000CAR,1238.1,2514.9,1485583.2172573693,1498759.7032489893
NC,Moore County,000DHR,37125000DHR,282.4,1036.4,1477871.9284686085,1507073.9628584655
NC,Moore County,000EAB,37125000EAB,864.5,1027.7,1491372.5274144125,1470188.6032219662
NC,Moore County,000EWD,37125000EWD,416.6,799.0,1484142.4927670758,1485328.8729770656
NC,Moore County,000LTR,37125000LTR,769.7,1441.6,1508748.7306457344,1484342.7900739086
NC,Moore County,000NSP,37125000NSP,907.3,870.0,1495991.546405583,1478701.2508101729
NC,Moore County,000PBF,37125000PBF,747.3,940.4,1483772.6786716806,1466208.420179689
NC,Moore County,000PDN,37125000PDN,1101.6,1429.7,1493737.2229275145,1474374.711904277
NC,Moore County,000PHC,37125000PHC,1284.4,1927.9,1483551.3618270436,1475756.74839128
NC,Moore County,000RBN,37125000RBN,266.8,625.1,1467861.5891701072,1503419.191024916
NC,Moore County,000SLS,37125000SLS,1131.8,2298.8,1473081.8974355177,1484106.2979956598
NC,Moore County,000SSP,37125000SSP,1533.1,1110.4,1489799.4866745058,1477660.837194363
NC,Moore County,000TLT,37125000TLT,290.2,101.0,1482481.9596560928,1479846.807628428
NC,Moore County,000VSS,37125000VSS,489.3,971.3,1499096.5846155954,1486736.8378688565
NC,Moore County,000WAB,37125000WAB,1139.8,1473.4,1484660.5997837512,1472460.4738873178
NC,Moore County,000WEM,37125000WEM,283.7,1308.0,1460315.1885947168,1505027.5511526682
NC,Moore County,000WND,37125000WND,686.8,1147.1,1474651.2125667161,1478284.9391610248
NC,Moore County,00EKWD,3712500EKWD,396.9,646.0,1493854.8968510623,1482423.7430061358
NC,Moore County,00PHA1,3712500PHA1,854.5,1513.9,1484798.1459072514,1479623.0822372886
NC,Moore County,00PHA2,3712500PHA2,516.1,1186.2,1479278.7411338459,1477666.144125927
NC,Moore County,00PHB1,3712500PHB1,937.0,1475.4,1487267.8411200624,1480655.272059485
NC,Moore County,00PHB2,3712500PHB2,562.8,1242.5,1487122.104268567,1476084.048574088
NC,Moore County,00WKWD,3712500WKWD,655.1,1165.9,1489494.2849154545,1481918.7158483875
NC,Moore County,EUR-WP,37125EUR-WP,859.4,2104.4,1491855.2469461658,1487218.9373851062
NC,Nash County,00P01A,3712700P01A,806.7,1344.1,1592662.356408125,1566164.954305658
NC,Nash County,00P02A,3712700P02A,661.8,958.7,1584721.5436871108,1564204.5043997662
NC,Nash County,00P03A,3712700P03A,466.5,857.9,1586152.8813165787,1574461.5827329773
NC,Nash County,00P04A,3712700P04A,502.4,798.3,1598230.2182920545,1572666.2108220435
NC,Nash County,00P05A,3712700P05A,440.2,1684.2,1603968.1735109473,1578442.666447676
NC,Nash County,00P06A,3712700P06A,1323.1,954.7,1590090.227588955,1583663.9278816376
NC,Nash County,00P07A,3712700P07A,222.6,445.1,1594617.3810863402,1585498.7790085336
NC,Nash County,00P08A,3712700P08A,2651.8,2710.2,1600459.2577542951,1588202.0127008571
NC,Nash County,00P09A,3712700P09A,485.0,561.2,1592643.8825652045,1597389.0096245487
NC,Nash County,00P10A,3712700P10A,901.5,396.3,1598665.5683172,1604550.814007614
NC,Nash County,00P11A,3712700P11A,610.9,1796.3,1605657.4918602617,1597014.7953324728
NC,Nash County,00P12A,3712700P12A,449.8,309.0,1609016.566173312,1605022.8745781367
NC,Nash County,00P13A,3712700P13A,505.3,155.8,1617045.2189062205,1606717.1842276123
NC,Nash County,00P14A,3712700P14A,643.5,777.2,1611208.7430165552,1594044.724578712
NC,Nash County,00P15A,3712700P15A,1277.5,1948.6,1609013.6974753428,1585215.1949145293
NC,Nash County,00P16A,3712700P16A,990.8,567.2,1615230.2549183564,1598572.9317839965
NC,Nash County,00P17A,3712700P17A,2071.9,937.2,1615906.3888179518,1592783.1149373325
NC,Nash County,00P18A,3712700P18A,1441.4,591.4,1613353.9959124564,1591205.9407075327
NC,Nash County,00P19A,3712700P19A,2289.0,2129.5,1611490.306887931,1588739.1544592252
NC,Nash County,00P20A,3712700P20A,1193.6,923.4,1613918.2085100592,1588207.292270158
NC,Nash County,00P21A,3712700P21A,1489.7,513.7,1616693.1738945437,1589403.7643999709
NC,Nash County,00P22A,3712700P22A,1244.9,141.5,1616524.6918200662,1586488.1807707413
NC,Nash County,00P23A,3712700P23A,1911.2,346.0,1615528.6497306789,1585149.092998313
NC,Nash County,00P24A,3712700P24A,881.8,1642.8,1613266.7935656446,1579178.1046520285
NC,New Hanover County,0000WB,371290000WB,732.9,986.8,1657608.260119379,1398021.9412496572
NC,New Hanover County,000H01,37129000H01,741.4,669.8,1646067.8138344188,1401804.2315325881
NC,New Hanover County,000H02,37129000H02,1185.1,2005.5,1652591.4984429434,1400426.6814083746
NC,New Hanover County,000H03,37129000H03,1730.2,2249.2,1650868.6833432377,1396029.7573549652
NC,New Hanover County,000H04,37129000H04,1534.6,1635.5,1649082.4553957868,1398465.921138531
NC,New Hanover County,000H05,37129000H05,1320.6,1718.1,1649550.2860644711,1400633.146581648
NC,New Hanover County,000H06,37129000H06,1017.3,1126.5,1648078.4839111937,1402230.9827885095
NC,New Hanover County,000H08,37129000H08,2040.7,2766.0,1653292.8436721326,1403475.159641054
NC,New Hanover County,000H10,37129000H10,1467.5,1187.8,1648693.6391331155,1403927.5899862584
NC,New Hanover County,000H11,37129000H11,2070.0,2661.6,1651234.4586028315,1408165.978542068
NC,New Hanover County,000H12,37129000H12,1301.0,1909.9,1658260.5926442463,1404887.963423578
NC,New Hanover County,000H13,37129000H13,1276.0,1766.3,1655497.0308993456,1407504.5116949182
NC,New Hanover County,000M02,37129000M02,2179.8,2542.8,1649457.1140127573,1392476.7440575338
NC,New Hanover County,000M03,37129000M03,1442.1,1940.9,1644510.5562269264,1387735.2118422685
NC,New Hanover County,000M04,37129000M04,2472.7,2608.0,1646971.7039519667,1390980.8097254958
NC,New Hanover County,000M06,37129000M06,1003.2,1280.1,1648086.0251356896,1388842.3581112328
NC,New Hanover County,000M07,37129000M07,807.1,1107.7,1653888.648548328,1388726.3404612166
NC,New Hanover County,000W03,37129000W03,1322.7,260.7,1640581.5544476062,1395916.6647488945
NC,New Hanover County,000W08,37129000W08,772.2,409.3,1642220.7356359952,1395231.4001980012
NC,New Hanover County,000W12,37129000W12,858.7,509.5,1643699.5847233685,1397689.2856207844
NC,New Hanover County,000W13,37129000W13,894.5,348.1,1646419.8235373022,1398621.5457047066
NC,New Hanover County,000W15,37129000W15,2423.5,612.8,1644681.8644188633,1399914.8614191446
NC,New Hanover County,000W16,37129000W16,1255.9,1254.6,1645467.5640975616,1392982.6680329887
NC,New Hanover County,000W17,37129000W17,918.3,873.1,1647136.7417163013,1394327.0903052108
NC,New Hanover County,000W18,37129000W18,569.3,549.9,1648016.958101479,1395864.9858101027
NC,New Hanover County,000W21,37129000W21,1609.3,1408.6,1644947.2144361034,1391084.5859075147
NC,New Hanover County,000W24,37129000W24,1418.6,824.9,1647576.2521876039,1397696.5536355753
NC,New Hanover County,000W25,37129000W25,2205.0,458.3,1640521.9489008815,1398903.5765745952
NC,New Hanover County,000W26,37129000W26,1190.4,651.1,1641370.176276621,1393844.0158154352
NC,New Hanover County,000W27,37129000W27,1838.9,446.5,1642661.813958901,1398720.9503494038
NC,New Hanover County,000W28,37129000W28,1495.6,810.0,1645398.9631360965,1397280.9338406941
NC,New Hanover County,000W29,37129000W29,2035.4,169.5,1641742.0185286808,1397722.6655751532
NC,New Hanover County,000W30,37129000W30,1761.9,1328.2,1642560.5491608423,1391202.2693845928
NC,New Hanover County,000W31,37129000W31,1487.5,1550.9,1644433.2497627249,1395296.909982412
NC,New Hanover County,00CF01,3712900CF01,1453.5,1415.3,1637824.8081793557,1403810.712817812
NC,New Hanover County,00CF02,3712900CF02,809.6,1336.3,1642384.5511771492,1411080.9643117767
